"Animalia","Ctenophora",,,,"Lampocteis","cruentiventer","M","M","Hc","Modern",0,,,"Harbison, G. R., G. I. Matsumoto, and B. H. Robison. 2001. Lampocteeis cruentiventer gen. nov., sp. nov.: a new mesopelagic lobate ctenophore, respresenting the type of a new family (Class Tentacultat, Order Lobata, Family Lampoctenidae, Fam. Nov.). Bulletin of Marine Science 68:299-311.",,,"C. McClain",,1.60E-001,1.00E-001,,,,1.26E+006,6.1,"cylinder","Largest"
"Animalia","Platyhelminthes","Trematoda",,,"Stichocotyle","nephropis","M","S","Hc","Modern",0,,"K. Rohde, S. Tyler","Schmidt, G. D., and L. S. Roberts. 1989. Foundations of Paristology, 4th edition. Mirror/Mosby, St. Louis.",,,"C. McClain",,1.15E-001,1.00E-002,,"width approximated",,9.03E+003,3.96,"cylinder","Largest"
"Animalia","Platyhelminthes","Monogenea",,,"Callorhynchicola","branchialis","M","S","Hc","Modern",0,,"K. Rohde, S. Tyler","Beverley-Burton, M., L. A. Chisholm, and F. R. Allison. 1993. The species of Callorhynchicola Brinkmann (Monogenea: Chimaericolidae) from Callorhinchus spp. (Chimaeriformes: Callorhinchidae): adult morphology and the larval haptor. Systematic Parasitology 24:201-215.",,,"C. McClain",,4.23E-002,6.11E-003,,"width calculated from proportions from image",,1.24E+003,3.09,"cylinder","Largest"
"Animalia","Platyhelminthes","Cestoda",,,"Diphyllobothrium","latum","T","S","Hc","Modern",0,,,"Kaestner, A. 1984. Lehrbuch der Speziellen Zoologie, 4th edition. G. Fischer, Stuggart.",,,"C. McClain",,2.00E+001,1.00E-002,,"width approximated",,1.57E+006,6.2,"cylinder","Largest"
"Animalia","Platyhelminthes","Tubellaria",,,"Bipalium ","javanum","F","M","Hc","Modern",0,,"K. Rohde, S. Tyler","Kaestner, A. 1984. Lehrbuch der Speziellen Zoologie, 4th edition. G. Fischer, Stuggart.",,,"C. McClain",,6.00E-001,1.00E-002,,"width approximated",,4.71E+004,4.67,"cylinder","Largest"
"Animalia","Nemertea",,,,"Lineus","longissimus","M","M","Hc","Modern",0,,"W. Kem, S. Maslakova, N. Anadon, J. Norenburg, J. McDermott, J. Moore, F. Crandall","Gibson, R. 1982. British Nemerteans. The Linnean Society of London, Cambridge University Press, Cambridge.",,,"C. McClain",,3.00E+001,5.00E-003,,"width approximated",,5.89E+005,5.77,"cylinder","Largest"
"Animalia","Gastrotricha",,,,"Megeadasys","sterrei","M","M","Hm","Modern",0,,"C. Clausen","Boaden, P. J. S. 1974. Three new thiobiotic gastrotricha. Cahiers de Biologie Marine 15:367-378.",,,"C. McClain",,3.00E-003,5.10E-004,,"width calculated from proportions from image",,6.13E-001,-0.21,"cylinder","Largest"
"Animalia","Nematoda",,,,"Placentonema","gigantissima","M","S","Hc","Modern",0,,,"Gubanov, N. M. 1951. Giant nematoda from the placenta of Cetacea; Placentonmea gigantissima nov. gen., nov. sp. Doklady Akademii Nauk SSSR 77:1123-1125.",,,"C. McClain",,6.09E+000,1.50E-002,,"width approximated",,1.08E+006,6.03,"cylinder","Largest"
"Animalia","Nematomorpha",,,,"Nectonema","munidae","M","S","Hc","Modern",0,,"B. Hanelt, A. Schmidt-Rhaesa","Andreas Schmidt-Rhaesa (pers. comm.)",,,"C. McClain",,4.00E-001,2.00E-003,,"width approximated",,1.26E+003,3.1,"cylinder","Largest"
"Animalia","Rotifera",,,,"Asplanchna","sieboldii","F","M","Hm","Modern",0,,"R. Shiel","Koste, W. 1978. Die Raedertiere Mitteleuropas. Borntraeger, Stuggart.",,,"C. McClain",,2.50E-003,1.35E-003,,"width calculated from proportions from image",,3.55E+000,0.55,"cylinder","Largest"
"Animalia","Acanthocephala",,,,"Macracanthorhynchus","hirudinaceus","T","S","Hc","Modern",0,,"Brent Nickol, Mike Barger","Brent Nickol (pers. comm.)",,,"C. McClain",,6.50E-001,6.35E-003,,,,2.06E+004,4.31,"cylinder","Largest"
"Animalia","Priapulida",,,,"Halicryptus","higginsi","M","M","Hc","Modern",0,,"C. Lemburg","Shirley, T. C., and V. Storch. 1999. Halicryptus higginsi sp. nov. (Priapulida). A giant new species from Point Barrow, Alaska. Invertebrate Biology 118:404-413.",,,"C. McClain",,4.00E-001,2.41E-002,,"width calculated from proportions from image",,1.83E+005,5.26,"cylinder","Largest"
"Animalia","Gnathostomulida",,,,"Haplognathia","sp.","M","M","Hm","Modern",0,,,"W. Sterrer (pers. comm.)",,,"C. McClain",,4.35E-003,1.00E-004,,"width calculated from proportions from image",,3.41E-002,-1.47,"cylinder","Largest"
"Animalia","Annelida","Clitellata/Hirudinea",,,"Haementaria","ghilianii","F","M","Hc","Modern",0,,,"Ruppert, E., R. D. Barnes, and R. S. Fox. 2003. Invertebrate Zoology: A Functional Evolutionary Approach, 7th edition. Brooks/Cole, Pacific Grove, CA.",,,"C. McClain",,3.00E-001,4.07E-002,,"width calculated from proportions from image",,3.89E+005,5.59,"cylinder","Largest"
"Animalia","Arthropoda","Branchiopoda",,,"Unknown",,"F","M","Hm","Modern",0,,,"Ruppert, E., R. D. Barnes, and R. S. Fox. 2003. Invertebrate Zoology: A Functional Evolutionary Approach, 7th edition. Brooks/Cole, Pacific Grove, CA.",,,"C. McClain",,1.00E-001,1.74E-002,,"width calculated from proportions from image",,2.37E+004,4.38,"cylinder","Largest"
"Animalia","Arthropoda","Maxillopoda",,,"Penella","exocoeti","M","M","Hm","Modern",0,,,"Ruppert, E., R. D. Barnes, and R. S. Fox. 2003. Invertebrate Zoology: A Functional Evolutionary Approach, 7th edition. Brooks/Cole, Pacific Grove, CA.",,,"C. McClain",,3.20E-001,8.00E-002,,"width calculated from proportions from image",,1.61E+006,6.21,"cylinder","Largest (copepod)"
"Animalia","Mollusca","Scaphopoda",,,"Dentalium","vernedei","M","M","Hm","Modern",0,,"P. Reynolds","Ruppert, E., R. D. Barnes, and R. S. Fox. 2003. Invertebrate Zoology: A Functional Evolutionary Approach, 7th edition. Brooks/Cole, Pacific Grove, CA.",,,"C. McClain",,1.50E-001,1.12E-002,,"width calculated from proportions from image",,1.48E+004,4.17,"cylinder","Largest"
"Animalia","Annelida","Clitelata/Oligochaeta",,,"Rhinodrilus","fafner","T","M","Hm","Modern",0,,"Rob Blakemore","Blakemore, R. J. 2002. Cosmopolitan earthworms-an eco-taxonmic guide to the Peregrine species of the world. VermEcology, Kippax, Australia.",,,"C. McClain",,2.10E+000,2.40E-002,,,,9.50E+005,5.98,"cylinder","Largest"
"Animalia","Annelida","Polychaeta",,,"Eunice","aphroditois","M","M","Hc","Modern",0,,"Mary E. Petersen, H.A. ten Hove, B. Paavo, T. Struck, W. Westheide","Rouse, G. W., and F. Pleijel. 2001. Polychaetes. Oxford University Press, London.",,,"C. McClain",,3.00E+000,2.50E-002,,"width calculated from proportions from image",,1.47E+006,6.17,"cylinder","Largest"
"Animalia","Annelida","Siboglinidae",,,"Riftia","pachyptila","M","S","A","Modern",0,,"Bob Vrijenhoek, Greg Rouse","Jones, M. L. 1981. Riftia pachyptila, new genus, new species, the
vestimentiferan worm from the Galapagos Rift geothermal vents (Pogonophora). Proceedings of the Biological Society, Washington 93:1295-1313.",,,"C. McClain",,1.00E+000,3.50E-002,,"width approximated",,9.62E+005,5.98,"cylinder","Largest"
"Animalia","Annelida","Echiura",,,"Ikeda","taenioides","M","M","Hm","Modern",0,,,"Nishikawa, T. 2002. Comments on the taxonomic status of Ikeda taenioides (Ikeda, 1904) with some amendments in the classification of the phylum Echiura. Zoological Science of Japan 19:1175-1180.",,,"C. McClain",,6.50E-001,4.00E-002,,"width approximated",,8.16E+005,5.91,"cylinder","Largest"
"Animalia","Mollusca","Cephalopoda",,,"Architeuthis ","sp.","M","M","Hc","Modern",0,,"J. Voight, O'Shea","Roper, C. F. E., and K. J. Boss. 1982. The giant squid. Scientific American 264:96-105.",,,"C. McClain",,1.20E+001,,,"total length, biovolume from Boyer et al.",,4.59E+010,10.66,"cylidner","Largest (Squid)"
"Animalia","Mollusca","Gastropoda",,,"Syrinx","aruanus","M","M","Hc","Modern",0,,"G. Vermeij, B. Neville, A. Waren","Harasewych, M. G., and R. E. Petit. 1989. The nomenclature status and phylogenetic affinities of Syrinx aruanus Linné 1758 (Prosobranchia: Turbinellidae). Nautilus 103:83-84.",,,"C. McClain",,7.70E-001,1.01E+000,,"note that the Eocene Campanile parisiensis obtained a length of 1m (Houbrick 1981)",,2.06E+008,8.31,"cone","Largest (Marine)"
"Animalia","Mollusca","Bivalvia",,,"Tridacna","gigas","M","S","Hm","Modern",0,,"G. Vermeij, B. Neville, A. Waren","Hutsell, K. C., L. L. Hutsell, and D. L. Pisor. 2001. Registry of World Record Size Shells. Snail's Pace Productions, San Diego.",,,"C. McClain",,1.37E+000,8.81E-001,,"width calculated from proportions from image",,1.06E+009,9.03,"block","Largest"
"Animalia","Mollusca","Monoplacophora",,,"Neopilina","galatheae","M","M","Hm","Modern",0,,"A. Waren","Lemche, H., and K. G. Wigstrand. 1959. The anatomy of Neopilina galtheae Lemche, 1957. Galathea Report 3:9-71.",,,"C. McClain",,1.50E-001,,4.23E-002,"height calculated from proportions from image",,2.49E+005,5.4,"cone","Largest"
"Animalia","Mollusca","Polyplacophora",,,"Cryptochiton","stelleri","M","M","Hh","Modern",0,,,"von Middendorff, A. T. 1847. Beiträge zu einer Malacozoologia Rossica. I. Beschreibung und Anatomie ganz neuer, oder für Russland neuer Chitonen. Nebst Kritischer sichtung der schon bekannten Russischen Arten. Mémoires de l'Académie Impériale des Sciences de Saint-Pétersbourg, Sciences Naturelles 6:67-215.",,,"C. McClain",,3.00E-001,1.41E-001,1.08E-001,"height calculated form proportions from image",,4.57E+006,6.66,"block","Largest"
"Animalia","Mollusca","Aplacophora",,,"Neomenia","herwigi","M","M","Hm","Modern",0,,"A. Scheltema","Kaiser, P. 1976. Neomenia herwigi, sp. n., ein bemerkenswerten Vertreter der Solenogastren (Mollusca, Aculifora) aus Argentinischen Schelgewassern. Mitteilungen aus dem Hamburgischen Zoologischen Museum und Institut 73:57-63.",,,"C. McClain",,3.00E-003,8.75E-004,,"width calculated from proportions from image",,1.80E+000,0.26,"cylinder","Largest"
"Animalia","Arthropoda","Arachnida",,,"Theraphosa","blondi","T","M","Hc","Modern",0,,"Peter Jaeger","Guinness Book of Records (1999)",,,"C. McClain",,1.00E-001,3.40E-002,,"legspan 0.28m",,1.68E+005,5.23,"main cylinder with 8 leg cylinders","Largest (Spider)"
"Animalia","Arthropoda","Merostomata",,,"Tachypleus","tridentatus","M","M","Hm","Modern",0,,,"Qin, H., and H. Chiu. 1997. Hong Kong's horseshoe crabs. Porcupine 16.",,,"C. McClain",,8.10E-001,7.00E-001,3.19E-001,"calculated from proportions on image",,1.81E+008,8.26,"block","Largest"
"Animalia","Arthropoda","Pycnogonida",,,"Colossendeis","colossea","M","M","Hc","Modern",0,,"B. Bain","Gage, J. D., and P. A. Tyler. 1991. Deep-Sea Biology: A Natural History of Organisms at the Deep-Sea Floor. Cambridge University Press, Cambridge.",,,"C. McClain",,7.00E-001,8.67E-003,,"legspan, leg width from proportions from image",,1.65E+005,5.22,"8 cylinders","Largest"
"Animalia","Arthropoda","Remipedia",,,"Godzillius","robustus","M","M",,"Modern",0,,"Jill Yager","Jill Yager (pers. comm.)",,,"C. McClain",,4.50E-002,4.77E-003,,"width calculated from proportions from image",,8.02E+002,2.9,"cylinder","Largest"
"Animalia","Arthropoda","Cephalocarida",,,"Sandersiella","bathyalis","M","M","Hm","Modern",0,,,"Hessler, R. R., and P. A. Jumars. 1974. Abyssal community analysis from replicate box cores in the central North Pacific. Deep-Sea Research 21:185-209.",,,"C. McClain",,3.50E-003,5.25E-004,,"width calculated from proportions from image",,7.57E-001,-0.12,"cylinder","Largest"
"Animalia","Arthropoda","Malacostraca",,,"Pseudocarcinus","gigas","M","M","Hc","Modern",0,,"Jody Martin","Martin, J. W., and G. E. Davis. 2001. An Updated Classification of the Recent Crustacea. Natural History Museum of Los Angeles County, Los Angeles.",,,"C. McClain",,,4.60E-001,,"Carapace Width",,9.73E+007,7.99,"cube","Largest (Crab)"
"Animalia","Arthropoda","Ostracoda",,,"Gigantocypris","aggassizii","M","M","Hm","Modern",0,,,"Luders, L. 1909. Gigantocypris agassizii (Muller). Zeitschrift fur Wissenshaftliche Zoologie 92:103-.",,,"C. McClain",,2.50E-002,,,,,1.56E+004,4.19,"cube","Largest"
"Animalia","Sipuncula",,,,"Sipunculus","indicus","M","S","Hm","Modern",0,,"E. Cutler","Cutler, E. B. 1994. The Sipuncula, Their Systematics, Biology, and Evolution. Cornell University Press.",,,"C. McClain",,4.00E-001,2.00E-002,,"width approximated",,1.26E+005,5.1,"cylinder","Largest"
"Animalia","Pentastomida",,,,"Linguatula","serrata","T","S","Hc","Modern",0,,,"Mehlhorn, H., editor. 2001. Encylopedic Reference of Parasitology, 2nd edition. Springer.",,,"C. McClain",,1.20E-001,7.92E-003,,"width calculated from proportions from image",,5.90E+003,3.77,"cylinder","Largest"
"Animalia","Onychophora",,,,"Peripatidae","sp.","T","M","Hc","Modern",0,,"T. McGlynn, H. Ruhberg, J. Monge Najera, J. Geoffroy","Monge-Najera, J. 1994. Reproductive trends, habitat type and body characteristics in velvet worms (Onychophora). Revista de Biologia Tropical 42:611-622.",,,"C. McClain",,2.20E-001,1.93E-002,,"width calculated from proportions from image",,6.42E+004,4.81,"cylinder","Largest"
"Animalia","Bryozoa",,,,"Antarcticaetos","bubeccata","M","S","Hm","Modern",0,,"Paul Taylor, Timothy Wood, Judy Winston","Grischenko, A. V., P. D. Taylor, and S. F. Mawatari. 2002. A new cheilostome bryozoan with gigantic zooids from the north-west Pacific. Zoological Science 19:1279-1289.",,,"C. McClain",,3.00E-003,,,,,2.70E+001,1.43,"cube","Largest (autozooid)"
"Animalia","Bryozoa",,,,"Arachnopusia","inchoate","M","S","Hm","Modern",0,,"Paul Taylor, Timothy Wood, Judy Winston","Barnes, D. K. A. 2005. Life, death and fighting at high latitude: a review. in H. I. Moyano, J. M. Cancino, and P. N. Wyse Jackson, editors. Bryozoan Studies 2004. Balkema, Ledien.",,,"C. McClain",,2.00E+000,,1.60E-003,"height from midpoint of largest and smallet zooid height",,5.02E+006,6.7,"cylidner","Largest (Colony)"
"Animalia","Brachiopoda",,,,"Magellania","venosa","M","S","Hm","Modern",0,,"Alan Logan","McCammon, H. M. 1973. The ecology of Magellania venosa, an articulate
brachiopod. Journal of Paleontogy 47:266-278.
, note fossil brachiopods Gigantoproductus spp. are much larger at W: 0.1524m",,,"C. McClain",,1.27E-001,1.02E-001,,,,2.05E+006,6.31,"block","Largest"
"Animalia","Phoronida",,,,"Phoronopsis","californica","M","S","Hm","Modern",0,,"K. Johnson","Abele, L. G., T. Gilmour, and S. Gilchrist. 1983. Size and shape in the phylum Phoronida. Journal of the Zoological Society of London 200:317-323.",,,"C. McClain",,4.50E-001,5.00E-003,,,,8.83E+003,3.95,"cylinder","Largest"
"Animalia","Echinodermata","Holothuroidea",,,"Stichopus","spp.","M","M","Hm","Modern",0,,"P. Lambert, C. Mah, R. Mooi, S. Spark, M. Barker, I. Macdonald, G. Hendler, A. Kerr","http://www.nmnh.si.edu/iz/echinoderm/body_records.htm",,,"C. McClain",,1.20E+000,2.00E-001,,,,3.77E+007,7.58,"cylinder","Largest"
"Animalia","Echinodermata","Crinoidea",,,"Alloeocomatella","pectinifera","M","M","Hm","Modern",0,,"Chick Messing","Messing, C. G. 1994. Comatulid crinoids (Echinodermata) of Madang, Papua New Guinea, and environs: Diversity and ecology. in B. David, A. Guille, J.-P. Feral, and M. Roux, editors. Echinoderms Through Time. Balkema, Rotterdam.",,,"C. McClain",,5.00E-001,5.00E-003,,"arm length, width is arm width from image",,9.81E+005,5.99,"cylinder","Largest"
"Animalia","Echinodermata","Ophiuroidea",,,"Gorgonocephalus","caryi","M","M","Hm","Modern",0,,"P. Lambert, C. Mah, R. Mooi, S. Spark, M. Barker, I. Macdonald, G. Hendler, A. Kerr","Clark, H. L. 1911. North Pacific ophiurans in the collection of the United States National Museum. Bulletin of the United States National Museum 75:1-302.",,,"C. McClain",,,1.00E+000,2.30E-001,"total diameter, disc diamter: 0.115, height calculated form proportions from image",,1.81E+008,8.26,"cylinder","Largest"
"Animalia","Hemichordata","Enteropneusta",,,"Balanoglossus","gigas","M","M","Hm","Modern",0,,,"Lambert, G. 2005. Ecology and natural history of the protochordates. Canadian Journal of Zoology 83:1-17.",,,"C. McClain",,2.50E+000,5.00E-002,,"width approximated",,4.91E+006,6.69,"cylinder","Largest"
"Animalia","Urochordata","Thaliacea",,,"Pyrosoma ","sp.","M","M","Hm","Modern",0,,"Karen Sanmyan, Gretchen Lambert, Alice Alldredge","Lambert, G. 2005. Ecology and natural history of the protochordates. Canadian Journal of Zoology 83:1-17.",,,"C. McClain",,2.00E+001,8.00E-002,,"width approximated (confirmed with S. Haddock)",,1.00E+008,8,"cylinder","Largest (Colony)"
"Animalia","Urochordata","Asicidiacea",,,"Distaplia","cylindrica","M","S","Hm","Modern",0,,"Karen Sanmyan, Gretchen Lambert, Alice Alldredge","Sanamyan, K., and D. Schories. 2003. Ascidians from the Strait of Magellan. Journal of Ichthyology and Aquatic Biology 7:89-96.",,,"C. McClain",,7.00E+000,8.00E-002,,,,3.52E+007,7.55,"cylinder","Largest"
"Animalia","Chaetognath",,,,"Pseudosagitta","gazellae","M","M","Hm","Modern",0,,"Erik V. Theusen","E. Thuesen (pers. comm.)",,,"C. McClain",,1.10E-001,1.34E-002,,"width calculated form proportions from image",,1.54E+004,4.19,"cylinder","Largest"
"Animalia","Echinodermata","Asteroidea",,,"Pycnopodia","helianthoides","M","M","Hc","Modern",0,,"P. Lambert, C. Mah, R. Mooi, S. Spark, M. Barker, I. Macdonald, G. Hendler, A. Kerr","Lambert, P. 2000. Sea starts of British Columbia, Southeast Alaska, and Puget Sound. UBC Press.; C. Mah (pers. comm.)",,,"C. McClain",,,9.10E-001,5.80E-002,"arm length 0.4m",,3.77E+007,7.58,"cylinder","Largest"
"Animalia","Echinodermata","Echinoidea",,,"Sperosoma","giganteum","M","M","Hm","Modern",0,,"P. Lambert, C. Mah, R. Mooi, S. Spark, M. Barker, I. Macdonald, G. Hendler, A. Kerr","Mortensen, T. 1935. A monograph of the Echinoidea, 2.  Bothriocidaroida, Melonechinoida, Lepidocentroida, and Stirodonta. C.A. Reitzel, Copenhagen.; Mortensen (1935: p. 200) goes on to qualify his assertion that S. giganteum is the largest echinoid by pointing out that it is the largest known living echinoid.  ""the largest of all echinoids known, fossil and recent, is Fournierechinus deneensis Jackson, which reaches no less than 360 mm diameter"".  This species is from the Lower Carboniferous of Belgium.",,,"C. McClain",,,3.80E-001,,,,2.87E+007,7.46,"sphere","Largest"
"Animalia","Chordata","Amphibia","Ichthyostegalia","Ichthyostegidae","Ichthyostega","sp.","T","M","Hc","Devonian",387.6,"Late",,"Ahlberg, P. E., Clack, J. A. and Blom, H. 2005. The axial skeleton of the Devonian tetrapod Ichthyostega. Nature 437: 137-140.","http://www.tolweb.org/Ichthyostega; accessed May 31, 2008",,"A. Boyer",,1.00E+003,,,,1.36E+001,1.36E+007,7.13,"ln weight = 2.61 * ln length - 15.42",
"Animalia","Chordata",,,,"Dunkleosteus","sp.","M","M","Hc","Devonian",387.6,"Late",,"Anderson, P.S.L. and Westneat, M.W. 2007. Feeding mechanics and bite force modelling of the skull of Dunkleosteus terrelli, an ancient apex predator. Biology Letters 3(1): 76-79.","http://en.wikipedia.org/wiki/Dunkleosteus",,"A. Boyer",,1.00E+004,,,,4.20E+003,4.20E+009,9.62,"ln weight = 2.61 * ln length - 15.42","armour-plated placoderms; The largest of the genus grew to around 8 to 10 m (27 to 33 feet) long, and were probably the top predators of their time."
"Animalia","Chordata","Osteichthyes","Rhizodontida","Rhizodontidae","Rhizodus ","hibberti","M","M","Hc","Carboniferous",329.1,,,"Andrews, S.M. 1985. Rhizodont crossopterygian fish from the Dinantian of Foulden, Berwickshire, Scotland, with a re-evaluation of this group. Transactions of the Royal Society of Edinburgh, Earth Sciences 76: 67-95.","http://en.wikipedia.org/wiki/Rhizodont",,"A. Boyer",,7.00E+003,,,,2.18E+003,2.18E+009,9.34,"ln weight = 2.61 * ln length - 15.42","freshwater predators"
"Animalia","Mollusca","Cephalopoda",,,"Manticoceras","sp. indet.","M","M","Hc","Devonian",387.6,"Late",,"Basses, E. 1952.  Sous-Classes des Ammonoidea, pp. 522-555, 581-688.  In Piveteau, J., Ed., Traité de Paléontologie, Tome 2. (Masson), Paris.","Miller, A.K.  1938.  Devonian Ammonoids of North America.  Geological Society of America Special Paper 114: 1-262.  ","corroborated by at least three sources","S. Truebe","Clarke, J.M. 1897.  The stratigraphic and faunal relations of the Oneonta sandstones and shales, the Ithaca and the Portage groups in central New York.  New York State Geologist, Ann. Rep. 15, p. 11-12, 27-81.  ",6.00E+002,,1.62E+002,,,4.58E+007,7.66,"cylindrical",
"Plantae","Cycadophyta","Cycadopsida","Cycadales",,"Nilssonia","tenuinervis","T","S","A","Jurassic",172.55,,"Bruce Tiffney","Dower, B.L., Bateman, R.M., and Stevenson, D.W.. 2004. Systematics, Ontogeny, and Phylogenetic Implications of Exceptional Anatomically Preserved Cycadophyte Leaves from the Middle Jurassic of Bearreraig Bay, Skye, Northwest Scotland. The Botanical Review 70(2): 105-120 ; also Agashe, S.N. 1994. Paleobotany. Plants of the past, their evolution, paleoenvironment, and application in exploration of fossil fuels. Science Publishers Inc. Lebanon, NH. 359 pp.",,,"F.A. Smith",,2.00E+001,1.00E+003,,,,3.14E+005,5.5,"cylinder = pi * r^2 * h",
"Animalia","Arthropoda","Eurypterida",,,"Drepanopterus","sp.",,"M",,"Devonian",387.6,"Early",,"Braddy, S.J. and Dunlop, J.A. 2000. Early Devonian eurypterids from the Northwest Territories of Arctic Canada. Canadian Journal of Earth Sciences 37: 1167-1175",,"Length estimated from carapace fragments","S. Finnegan",,7.00E+002,1.40E+002,7.00E+001,"depth=1/2 width",6.86E+000,6.86E+006,6.84,"L*W*H",
"Animalia","Arthropoda","Eurypterida?",,,"Palmichnium","antarcticum",,"M",,"Devonian",387.6,"Middle",,"Braddy, S.J. and Milner, A.R.C. 1998. A large arthropod trackway from the Gaspé Sandstone Group (Middle Devonian) of eastern Canada. Canadian Journal of Earth Sciences 35: 1116-1122.",,"Width estimated from tracks; length and height extrapolated based on dimensions of Pterygotus","S. Finnegan",,1.19E+003,3.96E+002,1.98E+002,"depth=1/2 width",9.31E+001,9.31E+007,7.97,"L*W*H",
"Animalia","Arthropoda","Eurypterida",,,"Jaekelopterus","rhenaniae",,"M",,"Devonian",387.6,"Early",,"Braddy, S.J., Poschmann, M., and Tetlie, O. E.  2007.   Giant claw reveals the largest ever arthropod.  Biology Letters 4(1): 106-109.",,"Length extimated from chelicerae","S. Finnegan",,2.50E+003,5.00E+002,2.50E+002,"depth=1/2 width",3.13E+002,3.13E+008,8.49,"L*W*H",
"Animalia","Mollusca","Bivalvia","Pterioida","Pterineidae","Glyptodesma","allani","M","S","Hm","Devonian",387.6,"Early",,"Bradshaw, M.A. 1999.  Lower Devonian bivalves from the Reefton Group, New Zealand.  Memoir of the Association of Australasian Palaeontologists 20: 171pp.",,"bigger than the other one; authors don't provide thickness, but they do mention that it is not overly thick","S. Truebe","sp. nov. but genus described by Hall, J. 1883.  Lamellibranchiata, plates and explanations.  Natural History of New York, Paleontology 5 (1): 20p.  ",1.10E+002,1.25E+002,3.00E+001,"from Treatise",,4.13E+005,5.62,"rectangular prism",
"Animalia","Chordata","Synapsida","Pelycosauria","Sphenacodontidae","Dimetrodon","sp.","T","M","Hc","Permian",275,,,"Bramwell, C. D., Fellgett, P.P. 1973. Thermal regulation in sail lizards. Nature 242: 203-205.","http://en.wikipedia.org/wiki/Dimetrodon",,"A. Boyer",,3.00E+003,,,,2.39E+002,2.39E+008,8.38,"ln weight = 2.61 * ln length - 15.42",
"Plantae","Pteridophyta",,,,"Cooksonia","sp.","T","S","A","Silurian",429.85,"Late","Hans Steur, Ellecom, The Netherlands","Boyce, C.K. 2008. How green was Cooksonia? The importance of size in understanding the early evolution of physiology in the vascular plant lineage. Paleobiology 34(2): 179–194.","http://www.xs4all.nl/~steurh/engcook/ecookszw.html",,"A. Boyer",,5.26E+000,3.70E+002,,,,8.04E+003,3.91,"cylinder = pi * r^2 * h","early plant"
